episode,step,Id,Iq,Id_ref,Iq_ref,action_d,action_q,reward,speed
0,0,0.20351902,0.55350286,0.25896,0.5564,0.9950238,0.63807696,-0.818432470520387,509.3778324336012
0,1,0.26045746,0.558896,0.25896,0.5564,0.06443123,0.062440373,-0.20896101408864962,509.3778324336012
0,2,0.26928043,0.56505567,0.25896,0.5564,-0.08231638,0.0705621,-0.019480402754269967,509.3778324336012
0,3,0.26697555,0.56501037,0.25896,0.5564,-0.11663881,0.046900366,-0.024774530762898907,509.3778324336012
0,4,0.26617387,0.5647321,0.25896,0.5564,-0.112063035,0.045750443,-0.017198503142715572,509.3778324336012
0,5,0.26594502,0.5645641,0.25896,0.5564,-0.11028641,0.04609881,-0.015758442706131085,509.3778324336012
0,6,0.26592556,0.5645285,0.25896,0.5564,-0.10963244,0.046594907,-0.015264127901049581,509.3778324336012
0,7,0.26592818,0.5645233,0.25896,0.5564,-0.10956142,0.046711773,-0.015112862674705125,509.3778324336012
0,8,0.26593068,0.5645239,0.25896,0.5564,-0.10956142,0.04673473,-0.015093787094086049,509.3778324336012
0,9,0.26593122,0.56452435,0.25896,0.5564,-0.10956737,0.046734612,-0.015095145434897763,509.3778324336012
0,10,0.26593137,0.56452453,0.25896,0.5564,-0.10956866,0.04673354,-0.015095805085935143,509.3778324336012
0,11,0.26593134,0.5645246,0.25896,0.5564,-0.10956919,0.046733007,-0.015096005094106071,509.3778324336012
0,12,0.2659313,0.56452453,0.25896,0.5564,-0.10956919,0.04673265,-0.015095958139878615,509.3778324336012
0,13,0.26593134,0.56452453,0.25896,0.5564,-0.10956907,0.04673277,-0.015095878675474452,509.3778324336012
0,14,0.2659313,0.56452453,0.25896,0.5564,-0.10956919,0.04673277,-0.015095870853449087,509.3778324336012
0,15,0.26593128,0.56452453,0.25896,0.5564,-0.10956919,0.046732947,-0.015095837334190504,509.3778324336012
0,16,0.26593134,0.5645246,0.25896,0.5564,-0.10956895,0.046732947,-0.015095851905975847,509.3778324336012
0,17,0.26593137,0.56452453,0.25896,0.5564,-0.10956907,0.04673271,-0.015095953419988095,509.3778324336012
0,18,0.26593134,0.56452453,0.25896,0.5564,-0.10956919,0.046732888,-0.015095937223956805,509.3778324336012
0,19,0.2659313,0.5645246,0.25896,0.5564,-0.10956919,0.046732888,-0.01509589968301124,509.3778324336012
0,20,0.2659314,0.56452453,0.25896,0.5564,-0.10956884,0.04673271,-0.015095947075343986,509.3778324336012
0,21,0.2659314,0.5645246,0.25896,0.5564,-0.10956919,0.046732888,-0.01509601194605012,509.3778324336012
0,22,0.26593134,0.5645245,0.25896,0.5564,-0.10956931,0.04673247,-0.015096002714914424,509.3778324336012
0,23,0.2659313,0.56452453,0.25896,0.5564,-0.10956919,0.046732947,-0.015095854284433545,509.3778324336012
0,24,0.26593128,0.56452453,0.25896,0.5564,-0.10956913,0.046732828,-0.01509581883086829,509.3778324336012
0,25,0.2659313,0.5645245,0.25896,0.5564,-0.10956907,0.04673277,-0.015095811148566623,509.3778324336012
0,26,0.26593134,0.5645246,0.25896,0.5564,-0.10956907,0.046733126,-0.015095839197477184,509.3778324336012
0,27,0.2659313,0.56452453,0.25896,0.5564,-0.10956919,0.04673259,-0.015095965218919916,509.3778324336012
0,28,0.2659313,0.56452453,0.25896,0.5564,-0.10956907,0.04673277,-0.015095847090338507,509.3778324336012
0,29,0.2659313,0.56452453,0.25896,0.5564,-0.10956913,0.046732947,-0.015095845381692058,509.3778324336012
0,30,0.26593128,0.5645246,0.25896,0.5564,-0.10956919,0.046732947,-0.015095855993144926,509.3778324336012
0,31,0.26593137,0.56452453,0.25896,0.5564,-0.10956884,0.04673259,-0.015095931243431204,509.3778324336012
0,32,0.26593137,0.56452453,0.25896,0.5564,-0.10956919,0.046732947,-0.015095965730496161,509.3778324336012
0,33,0.26593134,0.5645246,0.25896,0.5564,-0.10956919,0.046732947,-0.015095900757207984,509.3778324336012
0,34,0.26593134,0.56452453,0.25896,0.5564,-0.10956907,0.04673271,-0.015095945412325229,509.3778324336012
0,35,0.26593134,0.56452453,0.25896,0.5564,-0.10956919,0.04673277,-0.015095917932684791,509.3778324336012
0,36,0.2659313,0.56452453,0.25896,0.5564,-0.10956919,0.046732888,-0.015095873633521523,509.3778324336012
0,37,0.2659313,0.56452453,0.25896,0.5564,-0.10956907,0.04673277,-0.015095879064791063,509.3778324336012
0,38,0.26593134,0.56452453,0.25896,0.5564,-0.10956907,0.04673277,-0.015095861463886247,509.3778324336012
0,39,0.2659313,0.56452453,0.25896,0.5564,-0.10956919,0.046732888,-0.015095889234758847,509.3778324336012
0,40,0.26593128,0.5645246,0.25896,0.5564,-0.10956919,0.046732947,-0.015095863612920514,509.3778324336012
0,41,0.2659314,0.56452453,0.25896,0.5564,-0.10956884,0.04673271,-0.015095927080117021,509.3778324336012
0,42,0.26593137,0.5645246,0.25896,0.5564,-0.10956919,0.046732888,-0.01509598697655598,509.3778324336012
0,43,0.26593143,0.56452453,0.25896,0.5564,-0.10956895,0.04673265,-0.015095973227267412,509.3778324336012
0,44,0.26593137,0.56452453,0.25896,0.5564,-0.10956931,0.046732888,-0.015095994053832343,509.3778324336012
0,45,0.26593134,0.56452453,0.25896,0.5564,-0.10956919,0.046732888,-0.015095897528715678,509.3778324336012
0,46,0.26593134,0.56452453,0.25896,0.5564,-0.10956913,0.046732828,-0.015095890045303907,509.3778324336012
0,47,0.2659313,0.5645246,0.25896,0.5564,-0.10956919,0.046732888,-0.01509588979069068,509.3778324336012
0,48,0.26593134,0.56452453,0.25896,0.5564,-0.10956907,0.04673271,-0.015095902230531855,509.3778324336012
