episode,step,Te,Te_ref,Id,Iq,action_d,action_q,reward,speed
0,0,0.5017705,0.51491576,0.5060562,0.20984712,-0.71528053,-0.37114537,-0.19152311238519176,106.51207397655341
0,1,0.5187176,0.51491576,0.41494855,0.20591883,-0.42079338,0.0023934431,-0.052811062479961556,106.51207397655341
0,2,0.5260554,0.51491576,0.3432129,0.20080322,-0.33355352,-0.008563649,-0.02224602573790507,106.51207397655341
0,3,0.5278799,0.51491576,0.27596524,0.19449024,-0.31378776,-0.019018825,-0.01598579544499263,106.51207397655341
0,4,0.51433057,0.51491576,0.22239207,0.1843883,-0.25193638,-0.044230815,-0.012012521111200285,106.51207397655341
0,5,0.52728856,0.51491576,0.16117556,0.18338326,-0.28720188,0.00612313,-0.008723987460627282,106.51207397655341
0,6,0.53329355,0.51491576,0.1252084,0.18227059,-0.17295893,0.0031238105,-0.007419829599175106,106.51207397655341
0,7,0.53588706,0.51491576,0.09141803,0.18023455,-0.16346365,-0.0039910413,-0.00524179285429538,106.51207397655341
0,8,0.5197217,0.51491576,0.07571151,0.17351079,-0.08126962,-0.032676645,-0.0052818434415917125,106.51207397655341
0,9,0.51888424,0.51491576,0.06379846,0.17226924,-0.063962355,-0.0013330281,-0.0037351163395399982,106.51207397655341
0,10,0.521553,0.51491576,0.04601872,0.17173201,-0.09081597,0.002054599,-0.0034637016953626048,106.51207397655341
0,11,0.53676844,0.51491576,0.043552816,0.17654076,-0.021419067,0.03286914,-0.003781560059046767,106.51207397655341
0,12,0.5323937,0.51491576,0.047003496,0.17538139,0.0053948034,-0.001993537,-0.003977327948312092,106.51207397655341
0,13,0.5288369,0.51491576,0.043919787,0.1739616,-0.02425339,-0.0035270574,-0.0036904120792842767,106.51207397655341
0,14,0.51699257,0.51491576,0.043872103,0.17006165,-0.0102965515,-0.01815021,-0.003453819123624663,106.51207397655341
0,15,0.533399,0.51491576,0.0355164,0.17478396,-0.048184674,0.03209165,-0.00348486132233843,106.51207397655341
0,16,0.5455039,0.51491576,0.029998058,0.17829782,-0.035632227,0.02474609,-0.0035438678300335432,106.51207397655341
0,17,0.5276099,0.51491576,0.030413777,0.17248207,-0.008597596,-0.029971976,-0.004577128955349686,106.51207397655341
0,18,0.5321854,0.51491576,0.032523405,0.17414649,-0.0007428881,0.013817711,-0.0034265700004669445,106.51207397655341
0,19,0.5277227,0.51491576,0.04448031,0.17364003,0.044128068,0.0014677185,-0.0036533098248552292,106.51207397655341
