episode,step,Te,Te_ref,Id,Iq,action_d,action_q,reward,speed
0,47,0.5149067,0.51491576,-0.13545518,0.15642074,0.031911343,0.0052092355,-0.3794795402158784,106.51207397655341
0,48,0.51531947,0.51491576,-0.13377966,0.15665807,-0.004087776,-0.0028235465,-0.19579693144684795,106.51207397655341
0,49,0.51768875,0.51491576,-0.1741475,0.15471269,-0.19561142,-0.016543346,-0.309496756410775,106.51207397655341
0,50,0.5122039,0.51491576,-0.18182172,0.1525822,-0.047079004,-0.018819187,-0.382871213871258,106.51207397655341
0,51,0.5116008,0.51491576,-0.16351521,0.15357843,0.07124483,-0.00027813436,-0.39355058164534285,106.51207397655341
0,52,0.51568586,0.51491576,-0.14696312,0.15589227,0.06341253,0.008298594,-0.3689513704712783,106.51207397655341
0,53,0.5140107,0.51491576,-0.14676583,0.15539889,-0.010935962,-0.007704802,-0.3224060282457651,106.51207397655341
0,54,0.5125884,0.51491576,-0.12674512,0.1562971,0.07939415,0.00092927134,-0.32674561632239474,106.51207397655341
0,55,0.509108,0.51491576,-0.122141466,0.15554243,0.0094217,-0.008142652,-0.36891274360405446,106.51207397655341
0,56,0.5119371,0.51491576,-0.11441612,0.15692678,0.023695208,0.004673924,-0.4109567351451998,106.51207397655341
0,57,0.5096501,0.51491576,-0.12809978,0.1553111,-0.0737509,-0.013022706,-0.39234678497042147,106.51207397655341
0,58,0.5089621,0.51491576,-0.1423575,0.15416102,-0.07647985,-0.010996093,-0.38043635378242474,106.51207397655341
0,59,0.5098134,0.51491576,-0.15830502,0.15337868,-0.08432774,-0.009590802,-0.3945835239464755,106.51207397655341
0,60,0.5094581,0.51491576,-0.15576257,0.15343657,-0.00027409196,-0.005005225,-0.41565080698512913,106.51207397655341
0,61,0.5176689,0.51491576,-0.17718643,0.15450974,-0.10949236,0.00048422697,-0.42488851829731794,106.51207397655341
0,62,0.5100353,0.51491576,-0.15468752,0.15368025,0.09035483,-0.010617329,-0.39801771172004885,106.51207397655341
0,63,0.51303524,0.51491576,-0.15090838,0.15483171,0.0053615645,0.00160972,-0.4198924116125266,106.51207397655341
0,64,0.51066136,0.51491576,-0.16590051,0.15314245,-0.08011171,-0.015284313,-0.3665550122957265,106.51207397655341
0,65,0.5141444,0.51491576,-0.14452681,0.15558717,0.08537415,0.009060085,-0.42760610742353644,106.51207397655341
0,66,0.50970566,0.51491576,-0.15185827,0.15376496,-0.045150388,-0.015556915,-0.3342540704745435,106.51207397655341
0,67,0.50920874,0.51491576,-0.17345576,0.1522226,-0.11016575,-0.014645753,-0.4047170080842939,106.51207397655341
0,68,0.5106893,0.51491576,-0.16292278,0.15334311,0.035959218,0.00066149514,-0.4411658868852464,106.51207397655341
0,69,0.51168454,0.51491576,-0.1567611,0.15404207,0.016134735,-0.0013868617,-0.3825450923893728,106.51207397655341
0,70,0.51623195,0.51491576,-0.18708494,0.15344436,-0.15005179,-0.009557841,-0.4008028218349965,106.51207397655341
0,71,0.50680375,0.51491576,-0.16913243,0.15177906,0.06958434,-0.016118376,-0.35752600931364176,106.51207397655341
0,72,0.5070973,0.51491576,-0.12863767,0.15449761,0.17254269,0.010951364,-0.46636262728094524,106.51207397655341
0,73,0.5133308,0.51491576,-0.12471301,0.15665977,0.006321002,0.008807519,-0.4496883534323674,106.51207397655341
0,74,0.5092221,0.51491576,-0.13836084,0.15450236,-0.07370381,-0.016697714,-0.3595714179293583,106.51207397655341
0,75,0.5099304,0.51491576,-0.13067108,0.15522572,0.023382649,3.7020072e-07,-0.43394467230158745,106.51207397655341
0,76,0.51766264,0.51491576,-0.1262082,0.15788062,0.008683511,0.011618609,-0.4004865536855685,106.51207397655341
0,77,0.511189,0.51491576,-0.1366084,0.15521501,-0.058985587,-0.019650303,-0.3890390676676523,106.51207397655341
0,78,0.5138048,0.51491576,-0.1317094,0.15633577,0.01063324,0.0023555893,-0.40439231262238046,106.51207397655341
0,79,0.5143752,0.51491576,-0.13497221,0.15629147,-0.026524328,-0.0044126725,-0.32239475191280387,106.51207397655341
0,80,0.5113634,0.51491576,-0.15337822,0.15416582,-0.09551516,-0.01712964,-0.3047219175093602,106.51207397655341
0,81,0.5172138,0.51491576,-0.17870526,0.15427572,-0.12726076,-0.005126314,-0.3877337755981416,106.51207397655341
0,82,0.5150204,0.51491576,-0.16846356,0.1542832,0.034462262,-0.0060894215,-0.3696854313790008,106.51207397655341
0,83,0.51185733,0.51491576,-0.1660473,0.15349163,-0.0010267086,-0.010462823,-0.23939144106506954,106.51207397655341
0,84,0.5022227,0.51491576,-0.1595258,0.15101711,0.017818762,-0.020115128,-0.37251922002826215,106.51207397655341
0,85,0.5118522,0.51491576,-0.15707204,0.15407228,-0.0006423183,0.012454852,-0.48345734724806316,106.51207397655341
0,86,0.5135537,0.51491576,-0.15189548,0.1549234,0.011680216,-0.00022547436,-0.3706277854490335,106.51207397655341
0,87,0.5122563,0.51491576,-0.14258435,0.15514384,0.030564245,-0.0035557877,-0.32145086805399903,106.51207397655341
0,88,0.50919527,0.51491576,-0.13885076,0.154462,0.005295884,-0.00852161,-0.36125737124848406,106.51207397655341
0,89,0.51570046,0.51491576,-0.17513378,0.15405472,-0.1769808,-0.0077129113,-0.424728161084844,106.51207397655341
0,90,0.51077914,0.51491576,-0.1773436,0.15244329,-0.022166058,-0.015703795,-0.32948941529166287,106.51207397655341
0,91,0.51570326,0.51491576,-0.15639837,0.1552757,0.08328669,0.010755874,-0.4204648513360239,106.51207397655341
0,92,0.51102936,0.51491576,-0.16341665,0.15341325,-0.04387517,-0.016364995,-0.3363330423132154,106.51207397655341
0,93,0.51192063,0.51491576,-0.16480005,0.15359128,-0.018245202,-0.0046440307,-0.39140380610552233,106.51207397655341
0,94,0.51154274,0.51491576,-0.155114,0.15410668,0.032159038,-0.00246391,-0.37182312561790043,106.51207397655341
0,95,0.51208353,0.51491576,-0.15057449,0.15456636,0.008815449,-0.0024381327,-0.3555875518992194,106.51207397655341
0,96,0.5117317,0.51491576,-0.1231655,0.15627536,0.11303545,0.0056606997,-0.38566510549585153,106.51207397655341
0,97,0.5130998,0.51491576,-0.11754872,0.15707143,0.014043845,0.0011381512,-0.38635803083561265,106.51207397655341
0,98,0.51768064,0.51491576,-0.13919964,0.15701266,-0.11016273,-0.004246452,-0.3594392290142696,106.51207397655341
0,99,0.51305777,0.51491576,-0.11792451,0.1570332,0.08514768,-0.0037908368,-0.37807832727380436,106.51207397655341
0,100,0.51671326,0.51491576,-0.12631106,0.15758413,-0.049735967,-0.0003724373,-0.3589670485404587,106.51207397655341
0,101,0.5155687,0.51491576,-0.13684389,0.15652913,-0.059623282,-0.010229141,-0.3359843448457647,106.51207397655341
0,102,0.51638424,0.51491576,-0.17573872,0.15421985,-0.18892375,-0.018789334,-0.3177605739006273,106.51207397655341
0,103,0.5097832,0.51491576,-0.17731723,0.15214774,-0.01929368,-0.018413719,-0.3433915096348046,106.51207397655341
0,104,0.51022184,0.51491576,-0.18335009,0.15189466,-0.039543767,-0.007973944,-0.40687224128505983,106.51207397655341
0,105,0.5083327,0.51491576,-0.17361258,0.15195072,0.032243863,-0.006076784,-0.40423434624841614,106.51207397655341
0,106,0.5129553,0.51491576,-0.17104949,0.1534976,-0.00036004186,0.0029541065,-0.4274695755509318,106.51207397655341
0,107,0.5119636,0.51491576,-0.16497749,0.15359268,0.015617043,-0.005317741,-0.34537036428852685,106.51207397655341
0,108,0.51282793,0.51491576,-0.14445671,0.1551934,0.08149886,0.004147295,-0.3838533003986613,106.51207397655341
0,109,0.51271516,0.51491576,-0.13888913,0.15552719,0.013591881,-0.002618328,-0.36134312240815397,106.51207397655341
0,110,0.5115058,0.51491576,-0.13708039,0.15527996,-0.0034597293,-0.0058380067,-0.34411916821709265,106.51207397655341
0,111,0.5155521,0.51491576,-0.16479436,0.15468118,-0.13794893,-0.008529086,-0.3924464636610668,106.51207397655341
0,112,0.5135413,0.51491576,-0.15454783,0.1547458,0.03465949,-0.0050744885,-0.31647572130130563,106.51207397655341
0,113,0.51677066,0.51491576,-0.15155981,0.15591602,0.0016912436,0.0017227083,-0.33225607777761623,106.51207397655341
0,114,0.51634043,0.51491576,-0.1349705,0.15688871,0.06365219,0.001057459,-0.34176880823659894,106.51207397655341
0,115,0.51058,0.51491576,-0.11995722,0.15613844,0.056704193,-0.008254439,-0.3216639634662877,106.51207397655341
0,116,0.512864,0.51491576,-0.13748617,0.15566535,-0.09134188,-0.0067035304,-0.405093273456527,106.51207397655341
0,117,0.5127922,0.51491576,-0.11895326,0.15688257,0.07272229,0.0032152906,-0.3755387198792696,106.51207397655341
0,118,0.5153036,0.51491576,-0.15598367,0.15518257,-0.18020806,-0.014303315,-0.3885765591666652,106.51207397655341
0,119,0.51629955,0.51491576,-0.17962137,0.15394394,-0.119621225,-0.013095442,-0.2770782548411256,106.51207397655341
0,120,0.5108925,0.51491576,-0.18632053,0.15190573,-0.042670026,-0.018531553,-0.3424351069550163,106.51207397655341
0,121,0.5109183,0.51491576,-0.17533447,0.15261331,0.037869588,-0.0023742027,-0.4107975636741178,106.51207397655341
0,122,0.5166143,0.51491576,-0.20152976,0.15263788,-0.13143747,-0.006733782,-0.41072391066832836,106.51207397655341
0,123,0.50883746,0.51491576,-0.19193473,0.15094092,0.031338528,-0.017218295,-0.3694373040266031,106.51207397655341
0,124,0.5080875,0.51491576,-0.19409682,0.15058288,-0.02203776,-0.009220789,-0.42748534100225655,106.51207397655341
0,125,0.5050843,0.51491576,-0.18618338,0.15018734,0.023870692,-0.009305959,-0.4137565607003205,106.51207397655341
0,126,0.51280236,0.51491576,-0.19137256,0.1521527,-0.035774864,0.0045821937,-0.46856969373237284,106.51207397655341
0,127,0.51024956,0.51491576,-0.17647578,0.15234064,0.055618964,-0.005564246,-0.37144863986226867,106.51207397655341
0,128,0.51215905,0.51491576,-0.15169512,0.15451577,0.1008051,0.007039673,-0.4104594190518785,106.51207397655341
0,129,0.5118781,0.51491576,-0.15880908,0.15396705,-0.04423641,-0.008455628,-0.3943476282638336,106.51207397655341
0,130,0.51286983,0.51491576,-0.16046691,0.15415744,-0.0194638,-0.004346878,-0.3683361337359909,106.51207397655341
0,131,0.5146568,0.51491576,-0.16600412,0.1543339,-0.037178587,-0.0046001095,-0.3304560406210881,106.51207397655341
0,132,0.5128909,0.51491576,-0.1567738,0.15440442,0.030032218,-0.00512838,-0.2619336080918194,106.51207397655341
0,133,0.51904744,0.51491576,-0.17669787,0.15495291,-0.10271607,-0.002587351,-0.36343128791463425,106.51207397655341
0,134,0.5177365,0.51491576,-0.18016224,0.15433745,-0.027993072,-0.009963366,-0.40474737226516355,106.51207397655341
0,135,0.5132527,0.51491576,-0.17001456,0.15365341,0.034030344,-0.010211733,-0.3627061563173456,106.51207397655341
0,136,0.5122097,0.51491576,-0.17652488,0.1529227,-0.041692413,-0.010407248,-0.33541268111452066,106.51207397655341
0,137,0.5158423,0.51491576,-0.18488185,0.15346964,-0.05019696,-0.0032947804,-0.357004506146945,106.51207397655341
0,138,0.5074021,0.51491576,-0.15071166,0.15314443,0.14348072,-0.007768673,-0.3366836442512265,106.51207397655341
0,139,0.5081058,0.51491576,-0.14785145,0.15354292,0.0012884052,-0.0026379668,-0.45067098017060414,106.51207397655341
0,140,0.5089199,0.51491576,-0.1512209,0.15356939,-0.027073182,-0.004823692,-0.4178745324984787,106.51207397655341
0,141,0.51611954,0.51491576,-0.1890172,0.15328734,-0.1840054,-0.0076285684,-0.43235719096756703,106.51207397655341
0,142,0.51340276,0.51491576,-0.19816695,0.1519009,-0.05395387,-0.015238308,-0.3460921880114862,106.51207397655341
0,143,0.51237094,0.51491576,-0.17838871,0.15285143,0.07775805,-0.0013120908,-0.36250829620021646,106.51207397655341
0,144,0.51335377,0.51491576,-0.19269913,0.15223219,-0.07731454,-0.010361095,-0.3878170610511965,106.51207397655341
0,145,0.5130057,0.51491576,-0.18846586,0.15239756,0.0069993883,-0.0060181157,-0.3487536952028779,106.51207397655341
0,146,0.5164751,0.51491576,-0.19473888,0.15302783,-0.04084343,-0.00334243,-0.3487324763894421,106.51207397655341
0,147,0.51054275,0.51491576,-0.18186294,0.15208474,0.046341363,-0.012388386,-0.35444155185245824,106.51207397655341
0,148,0.5122191,0.51491576,-0.19769712,0.15158027,-0.084264964,-0.009905266,-0.40937234516597176,106.51207397655341
0,149,0.51800334,0.51491576,-0.2080277,0.15263686,-0.059431337,-0.0014030864,-0.3685914636339117,106.51207397655341
0,150,0.5083066,0.51491576,-0.17157993,0.15207264,0.15358302,-0.010247178,-0.40559869380308017,106.51207397655341
0,151,0.5151152,0.51491576,-0.17870942,0.15364946,-0.044510335,0.0029945823,-0.4549591881664122,106.51207397655341
0,152,0.5110608,0.51491576,-0.17108865,0.15292817,0.022579718,-0.010430761,-0.2734446445276332,106.51207397655341
0,153,0.51552993,0.51491576,-0.17780013,0.15383175,-0.042630535,-0.0009023985,-0.40016422837646143,106.51207397655341
0,154,0.5056684,0.51491576,-0.15676251,0.15223083,0.08375275,-0.0152108725,-0.3212683342781977,106.51207397655341
0,155,0.5058256,0.51491576,-0.14312778,0.15316081,0.050342813,0.00042995764,-0.45659008902445025,106.51207397655341
0,156,0.5113892,0.51491576,-0.11808567,0.15651166,0.102393664,0.015560418,-0.4592772172489798,106.51207397655341
0,157,0.5153309,0.51491576,-0.1350776,0.15657483,-0.08890727,-0.0034534114,-0.4135006357249079,106.51207397655341
0,158,0.51116836,0.51491576,-0.14710945,0.15451702,-0.06648798,-0.016578663,-0.2827217916762023,106.51207397655341
0,159,0.51911956,0.51491576,-0.1717529,0.15529631,-0.12409713,-0.0008800556,-0.39977033770351356,106.51207397655341
0,160,0.50494653,0.51491576,-0.16956058,0.15119565,-0.0020549744,-0.029995166,-0.42441175304899953,106.51207397655341
0,161,0.5134399,0.51491576,-0.17951834,0.1530979,-0.057325535,0.0049172128,-0.47673547550833184,106.51207397655341
0,162,0.51356393,0.51491576,-0.17756219,0.15326038,-0.0032401904,-0.005438886,-0.3458218728587338,106.51207397655341
0,163,0.515018,0.51491576,-0.19047965,0.15286694,-0.070986986,-0.008958685,-0.3367148649893659,106.51207397655341
0,164,0.5097906,0.51491576,-0.18509623,0.1516556,0.012276538,-0.013937287,-0.25113143138970806,106.51207397655341
0,165,0.5133674,0.51491576,-0.18402295,0.15278815,-0.0072850883,-6.972393e-05,-0.4092190820382968,106.51207397655341
0,166,0.513408,0.51491576,-0.18855208,0.15251158,-0.032827586,-0.008390676,-0.33847785154885746,106.51207397655341
0,167,0.5117524,0.51491576,-0.19179736,0.15181431,-0.027012356,-0.0110471975,-0.3175458482162692,106.51207397655341
0,168,0.50966114,0.51491576,-0.16852602,0.15267372,0.09377783,-0.0014536814,-0.3977325153936185,106.51207397655341
0,169,0.51563454,0.51491576,-0.17142574,0.15427497,-0.025228165,0.003396967,-0.42341766313303175,106.51207397655341
0,170,0.5123586,0.51491576,-0.17656,0.15296492,-0.035462532,-0.013826598,-0.30107168473023016,106.51207397655341
0,171,0.50833994,0.51491576,-0.14769973,0.15362355,0.119404,-0.0017388781,-0.39028557472381703,106.51207397655341
0,172,0.51128465,0.51491576,-0.1698831,0.1530727,-0.11279744,-0.008652969,-0.4509625042009104,106.51207397655341
0,173,0.5108008,0.51491576,-0.17520775,0.15258631,-0.0362585,-0.008949501,-0.3803487010615058,106.51207397655341
0,174,0.5133382,0.51491576,-0.17757653,0.15319209,-0.0228692,-0.002745916,-0.3847829664138805,106.51207397655341
0,175,0.50962013,0.51491576,-0.18472359,0.1516285,-0.044649348,-0.015674327,-0.3410214951331398,106.51207397655341
0,176,0.5183374,0.51491576,-0.20257093,0.15308088,-0.09351362,0.0013623219,-0.42282382785715306,106.51207397655341
0,177,0.51273274,0.51491576,-0.19476436,0.15191738,0.023128733,-0.014181005,-0.40659255282426543,106.51207397655341
0,178,0.50973445,0.51491576,-0.18521646,0.15163128,0.031223096,-0.008638384,-0.343932452219369,106.51207397655341
0,179,0.5114087,0.51491576,-0.18223254,0.15231915,0.0014356971,-0.0026342128,-0.4076205044087233,106.51207397655341
0,180,0.51426715,0.51491576,-0.17836274,0.15341878,0.00546062,-4.6263915e-05,-0.3609053997485179,106.51207397655341
0,181,0.5073489,0.51491576,-0.15093245,0.15311405,0.112862766,-0.007497054,-0.3158574815863361,106.51207397655341
0,182,0.5071455,0.51491576,-0.13914722,0.15382078,0.041950844,-0.0006271198,-0.4434240042762728,106.51207397655341
0,183,0.51218164,0.51491576,-0.15676531,0.15419145,-0.09190896,-0.0027273938,-0.44627918807576716,106.51207397655341
0,184,0.514738,0.51491576,-0.14974439,0.15542226,0.02007053,0.0020599216,-0.38129695078118275,106.51207397655341
0,185,0.51488703,0.51491576,-0.15136027,0.15536083,-0.019223705,-0.005360363,-0.2574967859195847,106.51207397655341
0,186,0.51286536,0.51491576,-0.15635858,0.15442383,-0.034630526,-0.010650013,-0.20365090192094484,106.51207397655341
0,187,0.5162991,0.51491576,-0.18099783,0.15385516,-0.12416464,-0.009224907,-0.35539222154743516,106.51207397655341
0,188,0.5123028,0.51491576,-0.17948218,0.15276115,-0.005277116,-0.01286989,-0.3459604236306899,106.51207397655341
0,189,0.51457316,0.51491576,-0.17404002,0.1537885,0.012640946,-0.00029171933,-0.3658428105208575,106.51207397655341
0,190,0.5076384,0.51491576,-0.1820921,0.15120506,-0.048727766,-0.02148969,-0.29339982286204497,106.51207397655341
0,191,0.5139539,0.51491576,-0.16400668,0.15425287,0.0702552,0.0116999755,-0.46323852843602537,106.51207397655341
0,192,0.51464593,0.51491576,-0.17468637,0.15376857,-0.060650837,-0.008765269,-0.3429619614446528,106.51207397655341
0,193,0.5109189,0.51491576,-0.13397181,0.15530756,0.1733764,0.0038075168,-0.3006565921248606,106.51207397655341
0,194,0.51598376,0.51491576,-0.15054333,0.15574567,-0.08715906,-0.002034503,-0.41782495221737737,106.51207397655341
0,195,0.5150532,0.51491576,-0.17155297,0.1540928,-0.10758768,-0.015186119,-0.3206697365107968,106.51207397655341
0,196,0.5132503,0.51491576,-0.1821479,0.15287305,-0.06034141,-0.0134389065,-0.24464738615117598,106.51207397655341
0,197,0.5091028,0.51491576,-0.18230806,0.15162757,-0.012865022,-0.013867762,-0.332916391914287,106.51207397655341
0,198,0.5097207,0.51491576,-0.17096451,0.15253513,0.039568245,-0.0010038423,-0.42743236668359363,106.51207397655341
0,199,0.5086089,0.51491576,-0.17951626,0.1516575,-0.05093524,-0.011379578,-0.4244213777135883,106.51207397655341
1,0,0.15101804,0.768177,-0.36180463,0.041837882,0.72879785,0.9971974,-1.3708606345101022,144.89310844012525
1,1,0.77082986,0.768177,-0.34523743,0.21493496,0.059349984,0.99121034,-1.082294023489073,144.89310844012525
1,2,0.760762,0.768177,-0.3019577,0.21578377,0.17395979,-0.013186645,-0.4651008159806067,144.89310844012525
1,3,0.76576847,0.768177,-0.27689216,0.21939379,0.09139453,0.005250761,-0.46195059078743966,144.89310844012525
1,4,0.76349086,0.768177,-0.2355486,0.22244051,0.16565885,0.004193574,-0.3688630559074188,144.89310844012525
1,5,0.7690291,0.768177,-0.22773355,0.2247726,0.0132361725,0.0016714974,-0.42197774760918333,144.89310844012525
1,6,0.7569816,0.768177,-0.2128311,0.22261272,0.04564137,-0.023855725,-0.32846282187496423,144.89310844012525
1,7,0.7636987,0.768177,-0.19782937,0.22598787,0.046258785,0.009518083,-0.4582822526711227,144.89310844012525
1,8,0.76673627,0.768177,-0.20562145,0.22615458,-0.057548888,-0.008988101,-0.4263635720308845,144.89310844012525
1,9,0.7602908,0.768177,-0.18159567,0.2265071,0.087315924,-0.0073613953,-0.3509559529837151,144.89310844012525
1,10,0.75828487,0.768177,-0.17640395,0.22640112,0.0018244162,-0.009079128,-0.4458349605296037,144.89310844012525
1,11,0.7602736,0.768177,-0.14557777,0.22996655,0.118574336,0.013611404,-0.48583104912676855,144.89310844012525
1,12,0.76298976,0.768177,-0.13773705,0.23155919,0.014054844,0.0033820774,-0.4590531608720356,144.89310844012525
1,13,0.7684349,0.768177,-0.13534571,0.2334496,-0.010812661,0.005486493,-0.4015448813154262,144.89310844012525
1,14,0.7675994,0.768177,-0.12778355,0.23395039,0.01268521,-0.0022969893,-0.2676538852032764,144.89310844012525
1,15,0.7673376,0.768177,-0.1424346,0.23241352,-0.08839071,-0.014458978,-0.3164738035360569,144.89310844012525
1,16,0.7644783,0.768177,-0.15027149,0.23077838,-0.0574159,-0.015798012,-0.3035471092109293,144.89310844012525
1,17,0.76289135,0.768177,-0.1657084,0.22880232,-0.09201147,-0.018585924,-0.38515801049865334,144.89310844012525
1,18,0.77406085,0.768177,-0.1704137,0.23169316,-0.043368928,0.009227897,-0.43033935516716526,144.89310844012525
1,19,0.7711844,0.768177,-0.19118856,0.22883432,-0.11667061,-0.025247406,-0.44531459839217746,144.89310844012525
1,20,0.7628886,0.768177,-0.18590298,0.22687228,0.0019941106,-0.020545889,-0.3929527595397434,144.89310844012525
1,21,0.76636404,0.768177,-0.20881993,0.22574578,-0.12632251,-0.016262688,-0.4286942267218973,144.89310844012525
1,22,0.7596832,0.768177,-0.19972561,0.22462265,0.019321114,-0.016713869,-0.357164521679328,144.89310844012525
1,23,0.7680658,0.768177,-0.20494905,0.22660984,-0.045832172,0.0016145222,-0.46494222154928383,144.89310844012525
1,24,0.77087206,0.768177,-0.17215884,0.2305696,0.12707534,0.014107044,-0.27495082424269385,144.89310844012525
1,25,0.76100373,0.768177,-0.1468072,0.2300673,0.09350675,-0.010054202,-0.38331785826226117,144.89310844012525
1,26,0.76060826,0.768177,-0.13429062,0.23117591,0.035357703,0.000621832,-0.4445525565345272,144.89310844012525
1,27,0.7675039,0.768177,-0.11941426,0.23476204,0.046094686,0.01605222,-0.4342965608862853,144.89310844012525
1,28,0.77206844,0.768177,-0.13055435,0.2350338,-0.072414435,-0.003186204,-0.3286251222472519,144.89310844012525
1,29,0.76046175,0.768177,-0.10760039,0.23379415,0.08283788,-0.011644231,-0.41486804299099134,144.89310844012525
