episode,step,Id,Iq,Id_ref,Iq_ref,action_d,action_q,reward,speed
0,26,0.26059094,0.55642635,0.25896,0.5564,-0.107890666,0.045799296,-0.0548250382443321,509.3778324336012
0,27,0.26057076,0.55643266,0.25896,0.5564,-0.108074024,0.045852173,-0.04760009403510649,509.3778324336012
0,28,0.25671935,0.5603405,0.25896,0.5564,-0.12010082,0.060784742,-0.06903487355341073,509.3778324336012
0,29,0.26063928,0.5566904,0.25896,0.5564,-0.096557476,0.031321745,-0.1426178031862101,509.3778324336012
0,30,0.26054093,0.5564883,0.25896,0.5564,-0.10834276,0.04504251,-0.08058900888645568,509.3778324336012
0,31,0.2614729,0.56012833,0.25896,0.5564,-0.1055559,0.060104955,-0.06670733306278542,509.3778324336012
0,32,0.26056048,0.5567004,0.25896,0.5564,-0.111169696,0.03254814,-0.13528166461495955,509.3778324336012
0,33,0.26057154,0.55647933,0.25896,0.5564,-0.10801131,0.044964857,-0.07410107988955081,509.3778324336012
0,34,0.25774083,0.559164,0.25896,0.5564,-0.1168881,0.05608867,-0.06901850494140636,509.3778324336012
0,35,0.26062536,0.556606,0.25896,0.5564,-0.09956743,0.035652116,-0.11494657671313938,509.3778324336012
0,36,0.2574152,0.5595639,0.25896,0.5564,-0.11809248,0.05713559,-0.08342976425351108,509.3778324336012
0,37,0.25719655,0.5589151,0.25896,0.5564,-0.10926586,0.042818915,-0.1169125510172205,509.3778324336012
0,38,0.26060262,0.55661815,0.25896,0.5564,-0.09796506,0.036625158,-0.110644259273521,509.3778324336012
0,39,0.26058042,0.556436,0.25896,0.5564,-0.108099446,0.0451199,-0.07458343794280822,509.3778324336012
0,40,0.2568379,0.5558737,0.25896,0.5564,-0.11932618,0.043343037,-0.061064759626615325,509.3778324336012
0,41,0.26064578,0.5563697,0.25896,0.5564,-0.09642157,0.047474917,-0.09056956351666964,509.3778324336012
0,42,0.2600253,0.5589124,0.25896,0.5564,-0.11013785,0.055715743,-0.06734869383370365,509.3778324336012
0,43,0.2606079,0.5566001,0.25896,0.5564,-0.10651195,0.03678352,-0.10254385867992204,509.3778324336012
0,44,0.26056615,0.55646497,0.25896,0.5564,-0.108159855,0.04530281,-0.06802836490540971,509.3778324336012
0,45,0.25658426,0.5594808,0.25896,0.5564,-0.12041493,0.057291508,-0.07015680336938901,509.3778324336012
0,46,0.2535296,0.55839574,0.25896,0.5564,-0.11782845,0.04076752,-0.12218660608074022,509.3778324336012
0,47,0.25973684,0.5598026,0.25896,0.5564,-0.08975707,0.050729632,-0.14510048429103364,509.3778324336012
0,48,0.2575796,0.5604559,0.25896,0.5564,-0.11530873,0.048113525,-0.10730343296120651,509.3778324336012
0,49,0.2606567,0.5567049,0.25896,0.5564,-0.09912209,0.030996947,-0.1266453414726945,509.3778324336012
0,50,0.26056218,0.55645776,0.25896,0.5564,-0.108329356,0.04486989,-0.08002599693309745,509.3778324336012
0,51,0.26061296,0.55639195,0.25896,0.5564,-0.10785785,0.045572054,-0.05244797528136403,509.3778324336012
0,52,0.26058063,0.5564248,0.25896,0.5564,-0.1081066,0.045957956,-0.047036140207351286,509.3778324336012
0,53,0.25948882,0.55662113,0.25896,0.5564,-0.1113478,0.046509553,-0.05327752638834459,509.3778324336012
0,54,0.2570912,0.55628306,0.25896,0.5564,-0.115310736,0.044155587,-0.049012616845088716,509.3778324336012
0,55,0.26063284,0.55640334,0.25896,0.5564,-0.09727171,0.04603052,-0.07180507987571058,509.3778324336012
0,56,0.25841263,0.5593464,0.25896,0.5564,-0.11504371,0.05715346,-0.06660588386898235,509.3778324336012
0,57,0.26063433,0.5566199,0.25896,0.5564,-0.10159372,0.035048347,-0.10414205335139005,509.3778324336012
0,58,0.2605546,0.55647236,0.25896,0.5564,-0.10827769,0.045255728,-0.07402583374202962,509.3778324336012
0,59,0.26060426,0.55640364,0.25896,0.5564,-0.107863925,0.045559503,-0.052216984406262865,509.3778324336012
0,60,0.26058045,0.5564264,0.25896,0.5564,-0.10808206,0.045918047,-0.04582854532843263,509.3778324336012
0,61,0.26058137,0.55642825,0.25896,0.5564,-0.10800964,0.045834716,-0.04715780447497118,509.3778324336012
0,62,0.26058057,0.5564293,0.25896,0.5564,-0.10801517,0.045831922,-0.045981725432469964,509.3778324336012
0,63,0.2605808,0.5564292,0.25896,0.5564,-0.10801211,0.045827165,-0.046064283955841105,509.3778324336012
0,64,0.2605808,0.55642915,0.25896,0.5564,-0.10801273,0.04582743,-0.045793329866308095,509.3778324336012
0,65,0.26058084,0.5564292,0.25896,0.5564,-0.10801267,0.045827787,-0.04574404976133023,509.3778324336012
0,66,0.2546796,0.55748266,0.25896,0.5564,-0.12604275,0.04948396,-0.06513716239882061,509.3778324336012
0,67,0.2581772,0.55636764,0.25896,0.5564,-0.097544365,0.04084347,-0.12450522794860387,509.3778324336012
0,68,0.25764567,0.55689114,0.25896,0.5564,-0.10969037,0.047458287,-0.05282300451062298,509.3778324336012
0,69,0.2606546,0.5564273,0.25896,0.5564,-0.09894721,0.043800484,-0.07482773536990356,509.3778324336012
0,70,0.25923684,0.55700976,0.25896,0.5564,-0.112376094,0.048003223,-0.06446079531072167,509.3778324336012
0,71,0.25478312,0.55790025,0.25896,0.5564,-0.12175793,0.04875788,-0.05376406492164591,509.3778324336012
0,72,0.2563848,0.55499923,0.25896,0.5564,-0.10320766,0.033744235,-0.129235029557621,509.3778324336012
0,73,0.25891057,0.55621034,0.25896,0.5564,-0.10021776,0.050089035,-0.1064260146442146,509.3778324336012
0,74,0.26063183,0.5563744,0.25896,0.5564,-0.10277337,0.046340726,-0.03198033226853851,509.3778324336012
0,75,0.25326017,0.5555358,0.25896,0.5564,-0.13030963,0.04199119,-0.06914259730109487,509.3778324336012
0,76,0.26070663,0.5563305,0.25896,0.5564,-0.085366465,0.04836619,-0.13407893824061007,509.3778324336012
0,77,0.26053864,0.5564263,0.25896,0.5564,-0.10851175,0.04620714,-0.06999078912413394,509.3778324336012
0,78,0.26062304,0.5564225,0.25896,0.5564,-0.10775591,0.04581274,-0.04959410430073522,509.3778324336012
0,79,0.26057872,0.55643016,0.25896,0.5564,-0.10814639,0.045860652,-0.04818918211205208,509.3778324336012
0,80,0.258599,0.5569236,0.25896,0.5564,-0.114075504,0.047600746,-0.05759627650193688,509.3778324336012
0,81,0.26061383,0.5564521,0.25896,0.5564,-0.101963274,0.043841206,-0.059019722331447325,509.3778324336012
0,82,0.2605666,0.55643827,0.25896,0.5564,-0.10815912,0.04577524,-0.06015501315793514,509.3778324336012
0,83,0.26059473,0.5564219,0.25896,0.5564,-0.107927606,0.045763638,-0.048129936624459455,509.3778324336012
0,84,0.26058036,0.55642873,0.25896,0.5564,-0.108055525,0.04585536,-0.04719513390748434,509.3778324336012
0,85,0.2605811,0.5564289,0.25896,0.5564,-0.10801052,0.045828443,-0.04680104938485518,509.3778324336012
0,86,0.26058075,0.55642927,0.25896,0.5564,-0.108013816,0.04582892,-0.045890720528223704,509.3778324336012
0,87,0.26057872,0.55728227,0.25896,0.5564,-0.10810375,0.049157772,-0.052384187992851716,509.3778324336012
0,88,0.26057902,0.55648834,0.25896,0.5564,-0.10810248,0.042735945,-0.07806325058456796,509.3778324336012
0,89,0.26057726,0.5564409,0.25896,0.5564,-0.108025156,0.045642655,-0.05590571464138508,509.3778324336012
0,90,0.2594791,0.5556507,0.25896,0.5564,-0.111272246,0.0426574,-0.05777269782837293,509.3778324336012
0,91,0.2606027,0.55637026,0.25896,0.5564,-0.10452738,0.048545863,-0.06604317897379444,509.3778324336012
0,92,0.26070687,0.55847764,0.25896,0.5564,-0.107893996,0.054065794,-0.059214929377371696,509.3778324336012
0,93,0.25725016,0.55761975,0.25896,0.5564,-0.118833065,0.042250384,-0.10870588273943155,509.3778324336012
0,94,0.25437802,0.5601884,0.25896,0.5564,-0.117261186,0.05513043,-0.09158893044487632,509.3778324336012
0,95,0.2606554,0.5566646,0.25896,0.5564,-0.08940161,0.031634092,-0.16126000986839575,509.3778324336012
0,96,0.26055172,0.55647206,0.25896,0.5564,-0.10835463,0.04508192,-0.08280472681330395,509.3778324336012
0,97,0.2606313,0.5563891,0.25896,0.5564,-0.107771635,0.045505673,-0.05285974666236759,509.3778324336012
0,98,0.25700003,0.5597745,0.25896,0.5564,-0.11937101,0.058771104,-0.06647296252057003,509.3778324336012
0,99,0.2579991,0.5610224,0.25896,0.5564,-0.105801485,0.050255653,-0.12323920108057437,509.3778324336012
0,100,0.25642234,0.5572416,0.25896,0.5564,-0.113363795,0.03059111,-0.12170611595787736,509.3778324336012
0,101,0.25671574,0.55847913,0.25896,0.5564,-0.107446246,0.050046865,-0.10102671140778081,509.3778324336012
0,102,0.2598417,0.5558388,0.25896,0.5564,-0.09869982,0.035184253,-0.11451417451134477,509.3778324336012
0,103,0.26059273,0.55639464,0.25896,0.5564,-0.10567665,0.047935683,-0.07302811802606943,509.3778324336012
0,104,0.2597108,0.5588845,0.25896,0.5564,-0.110932276,0.05548141,-0.058664707409089356,509.3778324336012
0,105,0.26059487,0.55660224,0.25896,0.5564,-0.10559664,0.036875367,-0.09819001452775973,509.3778324336012
0,106,0.25752705,0.55907243,0.25896,0.5564,-0.117611155,0.05523805,-0.07916560134564637,509.3778324336012
0,107,0.2606415,0.55657816,0.25896,0.5564,-0.09885939,0.03588465,-0.11715513274400002,509.3778324336012
0,108,0.26055136,0.5564666,0.25896,0.5564,-0.10830444,0.04539569,-0.07382536664743806,509.3778324336012
0,109,0.26060885,0.55640364,0.25896,0.5564,-0.10783962,0.045582343,-0.05157222408395286,509.3778324336012
0,110,0.26058024,0.55642676,0.25896,0.5564,-0.108096644,0.045919713,-0.04595925131603544,509.3778324336012
0,111,0.26058137,0.5564283,0.25896,0.5564,-0.10800899,0.045833617,-0.047290048371386464,509.3778324336012
0,112,0.26058054,0.5564294,0.25896,0.5564,-0.10801529,0.045831803,-0.045972643080348985,509.3778324336012
0,113,0.25742784,0.55697656,0.25896,0.5564,-0.11764358,0.047720075,-0.05983327624359253,509.3778324336012
0,114,0.2606328,0.5564493,0.25896,0.5564,-0.098364495,0.043535035,-0.08350879341077008,509.3778324336012
0,115,0.2605591,0.55644035,0.25896,0.5564,-0.10823923,0.045795225,-0.06261118768605502,509.3778324336012
0,116,0.26060224,0.5564193,0.25896,0.5564,-0.10788216,0.04574562,-0.048933420205500226,509.3778324336012
0,117,0.26058,0.5564287,0.25896,0.5564,-0.10807906,0.045865618,-0.04741607027427897,509.3778324336012
0,118,0.26058117,0.5564288,0.25896,0.5564,-0.1080092,0.045828205,-0.047048898259805905,509.3778324336012
0,119,0.26058066,0.55642927,0.25896,0.5564,-0.10801429,0.045829393,-0.0459650854684455,509.3778324336012
0,120,0.25824502,0.5576379,0.25896,0.5564,-0.11522746,0.050365407,-0.06089370932569727,509.3778324336012
0,121,0.26061848,0.55650014,0.25896,0.5564,-0.10095305,0.041220237,-0.08343270453389917,509.3778324336012
0,122,0.25597483,0.55581504,0.25896,0.5564,-0.12206358,0.04280044,-0.06923483291474947,509.3778324336012
0,123,0.25879502,0.5557958,0.25896,0.5564,-0.099367075,0.045252934,-0.09884060680844167,509.3778324336012
0,124,0.2605896,0.556377,0.25896,0.5564,-0.10251101,0.047953434,-0.048228800068215984,509.3778324336012
0,125,0.26059818,0.55641973,0.25896,0.5564,-0.107980475,0.045995906,-0.056984243499197326,509.3778324336012
0,126,0.26058915,0.5564306,0.25896,0.5564,-0.10803927,0.04587201,-0.0467942997768836,509.3778324336012
0,127,0.26058057,0.5564297,0.25896,0.5564,-0.10803898,0.045824815,-0.046635273261278365,509.3778324336012
0,128,0.26093617,0.5567729,0.25896,0.5564,-0.106966846,0.04719483,-0.05268263978093872,509.3778324336012
0,129,0.26057345,0.5564549,0.25896,0.5564,-0.1091478,0.044616394,-0.07351210244187197,509.3778324336012
0,130,0.26058164,0.55643344,0.25896,0.5564,-0.107990935,0.045743685,-0.054335321505190735,509.3778324336012
0,131,0.26057976,0.5564273,0.25896,0.5564,-0.10801871,0.04580355,-0.0473542407961541,509.3778324336012
0,132,0.26058096,0.5564288,0.25896,0.5564,-0.10800896,0.04583344,-0.0463282347691141,509.3778324336012
0,133,0.25902548,0.55795115,0.25896,0.5564,-0.11288881,0.051650595,-0.060239269518109685,509.3778324336012
0,134,0.2606051,0.5565268,0.25896,0.5564,-0.1033905,0.040163603,-0.06794030360494772,509.3778324336012
0,135,0.25767425,0.5577671,0.25896,0.5564,-0.11705775,0.050447855,-0.07365187319412725,509.3778324336012
0,136,0.25683466,0.5599376,0.25896,0.5564,-0.11107282,0.053800218,-0.08635785795481499,509.3778324336012
0,137,0.26061592,0.55667615,0.25896,0.5564,-0.096936196,0.03284251,-0.13194565393714114,509.3778324336012
0,138,0.2580492,0.554928,0.25896,0.5564,-0.1156842,0.03881209,-0.07872928611253296,509.3778324336012
0,139,0.25884017,0.5577693,0.25896,0.5564,-0.10561891,0.056575533,-0.09190728403669117,509.3778324336012
0,140,0.2606005,0.5565008,0.25896,0.5564,-0.10282273,0.04075552,-0.06581589646546429,509.3778324336012
0,141,0.2605745,0.5564577,0.25896,0.5564,-0.1081015,0.045661125,-0.06481106097708395,509.3778324336012
0,142,0.26059592,0.5564166,0.25896,0.5564,-0.107949376,0.045667995,-0.049270993996491375,509.3778324336012
0,143,0.26058054,0.556428,0.25896,0.5564,-0.108058,0.045873497,-0.046989551433658974,509.3778324336012
0,144,0.2605811,0.55642873,0.25896,0.5564,-0.10801087,0.045830257,-0.04689415775098954,509.3778324336012
0,145,0.26058072,0.5564292,0.25896,0.5564,-0.108013935,0.04582969,-0.04587067016341434,509.3778324336012
0,146,0.25741464,0.55972683,0.25896,0.5564,-0.117957704,0.05845669,-0.06687328149116026,509.3778324336012
0,147,0.255242,0.55797976,0.25896,0.5564,-0.11512429,0.038381755,-0.11648158074929499,509.3778324336012
0,148,0.2606318,0.5565434,0.25896,0.5564,-0.09185813,0.03982702,-0.11977649395383877,509.3778324336012
0,149,0.26057288,0.55642396,0.25896,0.5564,-0.108202,0.045365803,-0.0730894600583516,509.3778324336012
0,150,0.26061824,0.5564062,0.25896,0.5564,-0.107872315,0.045760456,-0.04885987530092839,509.3778324336012
0,151,0.25738797,0.55702484,0.25896,0.5564,-0.11788138,0.04799862,-0.057946758635875006,509.3778324336012
0,152,0.26063365,0.5564522,0.25896,0.5564,-0.09824635,0.043355517,-0.08547230764292299,509.3778324336012
0,153,0.26055837,0.5564413,0.25896,0.5564,-0.10824444,0.04578758,-0.06306727001156577,509.3778324336012
0,154,0.26060262,0.5564189,0.25896,0.5564,-0.10787874,0.045740206,-0.049007049007962926,509.3778324336012
0,155,0.26057997,0.5564286,0.25896,0.5564,-0.10808024,0.045867193,-0.047422428336961454,509.3778324336012
0,156,0.2605812,0.55642885,0.25896,0.5564,-0.10800902,0.045828413,-0.04706724574276331,509.3778324336012
0,157,0.26058063,0.55642927,0.25896,0.5564,-0.108014435,0.045829363,-0.045965432121117,509.3778324336012
0,158,0.26058084,0.5564292,0.25896,0.5564,-0.1080122,0.045827284,-0.045962944867480336,509.3778324336012
0,159,0.26058075,0.55642915,0.25896,0.5564,-0.108013056,0.04582749,-0.045801518172400885,509.3778324336012
0,160,0.26058084,0.55642915,0.25896,0.5564,-0.10801255,0.04582761,-0.045764433662919005,509.3778324336012
0,161,0.26058084,0.55642915,0.25896,0.5564,-0.10801273,0.04582755,-0.04572559734466351,509.3778324336012
0,162,0.26058084,0.55642915,0.25896,0.5564,-0.10801276,0.04582758,-0.04569114938972504,509.3778324336012
0,163,0.2577351,0.5575487,0.25896,0.5564,-0.1167681,0.049978472,-0.06145626173906389,509.3778324336012
0,164,0.25567707,0.5560321,0.25896,0.5564,-0.11436328,0.03931882,-0.08411969515963388,509.3778324336012
0,165,0.25727904,0.557588,0.25896,0.5564,-0.1032701,0.05126398,-0.0979389149134409,509.3778324336012
0,166,0.26062807,0.55647975,0.25896,0.5564,-0.09799207,0.041261338,-0.0927324026171245,509.3778324336012
0,167,0.26058382,0.5564429,0.25896,0.5564,-0.108153164,0.0456881,-0.06650720332837529,509.3778324336012
0,168,0.25763547,0.55520266,0.25896,0.5564,-0.11684784,0.040758297,-0.06319309379081105,509.3778324336012
0,169,0.25848314,0.55555445,0.25896,0.5564,-0.10525781,0.046799593,-0.08953497121751441,509.3778324336012
0,170,0.25932094,0.5564927,0.25896,0.5564,-0.10540776,0.0492226,-0.05706226838125947,509.3778324336012
0,171,0.2599454,0.5591414,0.25896,0.5564,-0.10640422,0.05602246,-0.040027745607081014,509.3778324336012
0,172,0.25958127,0.5585895,0.25896,0.5564,-0.10960886,0.043573096,-0.10056758857406489,509.3778324336012
0,173,0.26058805,0.5565989,0.25896,0.5564,-0.1051956,0.0380006,-0.08582578344176983,509.3778324336012
0,174,0.26057935,0.5564365,0.25896,0.5564,-0.10805676,0.04519565,-0.0682834505710262,509.3778324336012
0,175,0.25620988,0.5573367,0.25896,0.5564,-0.12137614,0.049004078,-0.06399277569151374,509.3778324336012
0,176,0.26065102,0.5564667,0.25896,0.5564,-0.09465879,0.042108007,-0.10769697463811155,509.3778324336012
0,177,0.2600124,0.5577687,0.25896,0.5564,-0.110088855,0.050872467,-0.07107284608842393,509.3778324336012
0,178,0.26061803,0.55650365,0.25896,0.5564,-0.10631901,0.040860787,-0.08558242581245062,509.3778324336012
0,179,0.26057097,0.55644715,0.25896,0.5564,-0.108164564,0.045610003,-0.062086252342133025,509.3778324336012
0,180,0.25815517,0.55740094,0.25896,0.5564,-0.115449354,0.04936313,-0.06166546445560272,509.3778324336012
0,181,0.26062027,0.5564825,0.25896,0.5564,-0.100650184,0.042067252,-0.08071450294390362,509.3778324336012
0,182,0.25636104,0.5576514,0.25896,0.5564,-0.12107676,0.050068326,-0.07306715958133791,509.3778324336012
0,183,0.26066536,0.5564785,0.25896,0.5564,-0.0951054,0.04094112,-0.11202482898870694,509.3778324336012
0,184,0.25532773,0.55742884,0.25896,0.5564,-0.12432937,0.04913854,-0.07630353808349707,509.3778324336012
0,185,0.25673974,0.5571114,0.25896,0.5564,-0.10394178,0.04389557,-0.11386267572288365,509.3778324336012
0,186,0.26060846,0.5564714,0.25896,0.5564,-0.09637052,0.043041598,-0.08541494852108321,509.3778324336012
0,187,0.26059002,0.55642563,0.25896,0.5564,-0.10807238,0.045651995,-0.06498000260140349,509.3778324336012
0,188,0.26060605,0.5564163,0.25896,0.5564,-0.10796233,0.045793734,-0.04767406315843205,509.3778324336012
0,189,0.2578413,0.55892146,0.25896,0.5564,-0.11665714,0.05539784,-0.06372836252068183,509.3778324336012
0,190,0.26062328,0.5565906,0.25896,0.5564,-0.09985234,0.03654404,-0.1103554425638322,509.3778324336012
0,191,0.26055336,0.5564671,0.25896,0.5564,-0.10824453,0.045348164,-0.07313295799545368,509.3778324336012
0,192,0.2606062,0.5564057,0.25896,0.5564,-0.107853994,0.045588262,-0.05163345467328448,509.3778324336012
0,193,0.26058042,0.5564267,0.25896,0.5564,-0.10808822,0.045911357,-0.046293533647386566,509.3778324336012
0,194,0.26058134,0.5564284,0.25896,0.5564,-0.108009696,0.045834005,-0.04719058169549708,509.3778324336012
0,195,0.2574032,0.5590545,0.25896,0.5564,-0.11792742,0.05583443,-0.06555110802657836,509.3778324336012
0,196,0.2606299,0.5565981,0.25896,0.5564,-0.098519765,0.036021933,-0.11898517066915945,509.3778324336012
0,197,0.26089382,0.5568144,0.25896,0.5564,-0.10726569,0.0467015,-0.07462672128215872,509.3778324336012
0,198,0.2606023,0.5564298,0.25896,0.5564,-0.10893348,0.04435572,-0.07325892429400638,509.3778324336012
0,199,0.25937366,0.5555788,0.25896,0.5564,-0.11166015,0.04241387,-0.05561249001122276,509.3778324336012
1,0,0.16089861,0.7317617,-0.26185,0.8106,-1.0,0.9647885,-1.5390709359046701,936.0312567961297
1,1,-0.07627779,0.8104078,-0.26185,0.8106,-1.0,0.3262666,-1.0108804037662866,936.0312567961297
1,2,-0.26724434,0.8145912,-0.26185,0.8106,-0.8771131,-0.024299886,-0.5389070106282542,936.0312567961297
1,3,-0.26398972,0.8118318,-0.26185,0.8106,-0.2895738,-0.0779726,-0.23644076459876723,936.0312567961297
1,4,-0.2642524,0.8091017,-0.26185,0.8106,-0.29921865,-0.07746042,-0.09343768346255721,936.0312567961297
1,5,-0.26141533,0.80980027,-0.26185,0.8106,-0.2894403,-0.06374238,-0.10932303806210429,936.0312567961297
1,6,-0.26208088,0.8099691,-0.26185,0.8106,-0.3002048,-0.06549491,-0.06368928312243649,936.0312567961297
1,7,-0.26230437,0.8117011,-0.26185,0.8106,-0.29921645,-0.059519935,-0.051185357045715696,936.0312567961297
1,8,-0.2625985,0.8094822,-0.26185,0.8106,-0.29934356,-0.07499307,-0.0680655913225803,936.0312567961297
1,9,-0.26132885,0.8082735,-0.26185,0.8106,-0.2939733,-0.07093426,-0.07449107351178316,936.0312567961297
1,10,-0.26061893,0.8075052,-0.26185,0.8106,-0.2952996,-0.068946265,-0.07916331314772047,936.0312567961297
1,11,-0.25895247,0.8098238,-0.26185,0.8106,-0.29267216,-0.05657134,-0.10696746821555143,936.0312567961297
1,12,-0.25962007,0.810794,-0.26185,0.8106,-0.30034214,-0.061668813,-0.09758656744277443,936.0312567961297
1,13,-0.26484424,0.8119536,-0.26185,0.8106,-0.3145711,-0.06175735,-0.0740195083559921,936.0312567961297
1,14,-0.26536906,0.8119578,-0.26185,0.8106,-0.30056682,-0.067070074,-0.11063366026987799,936.0312567961297
1,15,-0.26059684,0.806846,-0.26185,0.8106,-0.28355712,-0.08642864,-0.12312524371339079,936.0312567961297
1,16,-0.26154208,0.81209815,-0.26185,0.8106,-0.3008963,-0.045496058,-0.13006913225913158,936.0312567961297
1,17,-0.26342082,0.80950576,-0.26185,0.8106,-0.3042237,-0.076455116,-0.07961678909631736,936.0312567961297
1,18,-0.25989687,0.8092971,-0.26185,0.8106,-0.28732863,-0.06694491,-0.09546280833590598,936.0312567961297
1,19,-0.26788157,0.80888695,-0.26185,0.8106,-0.32212138,-0.068367966,-0.1027150291918612,936.0312567961297
1,20,-0.25870845,0.8092489,-0.26185,0.8106,-0.27009946,-0.06518786,-0.14750002592983946,936.0312567961297
1,21,-0.26315722,0.8134301,-0.26185,0.8106,-0.31219614,-0.049613267,-0.12580359256567222,936.0312567961297
1,22,-0.2593528,0.8099237,-0.26185,0.8106,-0.28730467,-0.07965987,-0.12246497049395504,936.0312567961297
1,23,-0.26127362,0.81150544,-0.26185,0.8106,-0.304299,-0.059573304,-0.10318696994113576,936.0312567961297
1,24,-0.26347193,0.811937,-0.26185,0.8106,-0.3055274,-0.064630754,-0.06471489787207181,936.0312567961297
1,25,-0.2587371,0.8111954,-0.26185,0.8106,-0.28444302,-0.06884322,-0.09784898202069474,936.0312567961297
1,26,-0.2576984,0.80744785,-0.26185,0.8106,-0.29479864,-0.07976057,-0.10081924255528649,936.0312567961297
1,27,-0.26146895,0.81075364,-0.26185,0.8106,-0.3093099,-0.052663222,-0.149084653772558,936.0312567961297
1,28,-0.26310617,0.8125854,-0.26185,0.8106,-0.30380717,-0.05915017,-0.047386835409437125,936.0312567961297
1,29,-0.26024458,0.8118411,-0.26185,0.8106,-0.2903628,-0.069009826,-0.10152483680512091,936.0312567961297
1,30,-0.262176,0.8149567,-0.26185,0.8106,-0.30532005,-0.053824075,-0.09984999035782469,936.0312567961297
1,31,-0.25973722,0.8129606,-0.26185,0.8106,-0.29227448,-0.07366744,-0.10956950593541542,936.0312567961297
1,32,-0.26465964,0.81063753,-0.26185,0.8106,-0.3138107,-0.07531622,-0.11328690232729689,936.0312567961297
1,33,-0.2626227,0.8105932,-0.26185,0.8106,-0.29229835,-0.066855736,-0.08299788056612892,936.0312567961297
1,34,-0.2605999,0.80762607,-0.26185,0.8106,-0.29177135,-0.07768448,-0.04310833383632226,936.0312567961297
1,35,-0.2624959,0.81122696,-0.26185,0.8106,-0.30376583,-0.05206754,-0.11684732052049174,936.0312567961297
1,36,-0.2592366,0.80922896,-0.26185,0.8106,-0.28842455,-0.07368499,-0.07754238743600386,936.0312567961297
1,37,-0.2600204,0.81158525,-0.26185,0.8106,-0.3007338,-0.056363307,-0.11240444140869683,936.0312567961297
1,38,-0.25961453,0.8098997,-0.26185,0.8106,-0.2972513,-0.07216516,-0.09263423430261125,936.0312567961297
1,39,-0.26179594,0.8097099,-0.26185,0.8106,-0.30476025,-0.06659722,-0.0898717304697391,936.0312567961297
1,40,-0.26450345,0.80623156,-0.26185,0.8106,-0.30570862,-0.08012552,-0.051898352609923634,936.0312567961297
1,41,-0.2622838,0.8099517,-0.26185,0.8106,-0.2908215,-0.052138984,-0.14653657739236406,936.0312567961297
