episode,step,Id,Iq,Id_ref,Iq_ref,action_d,action_q,reward,speed
0,115,0.27370277,0.5706226,0.25896,0.5564,-0.102894396,0.09654068,-0.0005624381974490383,509.3778324336012
0,116,0.26877797,0.5635795,0.25896,0.5564,-0.12496419,0.02011565,-0.0010524174351300751,509.3778324336012
0,117,0.2676826,0.5541154,0.25896,0.5564,-0.11174,0.010131009,-0.00017539499161918113,509.3778324336012
0,118,0.27068847,0.55407155,0.25896,0.5564,-0.09834958,0.046963595,-0.00023489745094296336,509.3778324336012
0,119,0.2788633,0.55087614,0.25896,0.5564,-0.08229746,0.03552387,-0.00018183236352243377,509.3778324336012
0,120,0.27208886,0.5522327,0.25896,0.5564,-0.12744485,0.053370647,-0.0006623336825520459,509.3778324336012
0,121,0.27062717,0.55644697,0.25896,0.5564,-0.11192645,0.06390475,-0.00022491215558849209,509.3778324336012
0,122,0.26158184,0.5592221,0.25896,0.5564,-0.13567027,0.05751473,-0.00019658536993618888,509.3778324336012
0,123,0.2664791,0.559697,0.25896,0.5564,-0.093729526,0.048241816,-0.00019933983703756674,509.3778324336012
0,124,0.27652976,0.56145006,0.25896,0.5564,-0.07825003,0.054391958,-9.515096563135741e-05,509.3778324336012
0,125,0.27423364,0.5570046,0.25896,0.5564,-0.11538814,0.030807933,-0.0005277434711117376,509.3778324336012
0,126,0.26659176,0.553546,0.25896,0.5564,-0.1308633,0.033849455,-0.0002585223790940218,509.3778324336012
0,127,0.26029974,0.56701964,0.25896,0.5564,-0.12783349,0.09884296,-0.0004897225191701382,509.3778324336012
0,128,0.26052633,0.56671804,0.25896,0.5564,-0.10940117,0.04472703,-0.00044139969093973954,509.3778324336012
0,129,0.25454444,0.5599756,0.25896,0.5564,-0.12755705,0.019133974,-0.00020737946145929514,509.3778324336012
0,130,0.27191105,0.5586198,0.25896,0.5564,-0.05588947,0.04097901,-0.0005936272608618387,509.3778324336012
0,131,0.25900608,0.55815196,0.25896,0.5564,-0.14749075,0.044775277,-0.0010131778267358604,509.3778324336012
0,132,0.25672606,0.55906683,0.25896,0.5564,-0.11538693,0.048996363,-0.00010791885535461788,509.3778324336012
0,133,0.25397167,0.56529117,0.25896,0.5564,-0.11755951,0.06934432,-5.397852840968763e-05,509.3778324336012
0,134,0.26611698,0.5589768,0.25896,0.5564,-0.072317876,0.021180313,-0.0005405937150039652,509.3778324336012
0,135,0.27238482,0.5505779,0.25896,0.5564,-0.088591434,0.01440287,-8.893842060246062e-05,509.3778324336012
0,136,0.27474755,0.5526692,0.25896,0.5564,-0.099766985,0.055942073,-0.0003991626938372971,509.3778324336012
0,137,0.27122104,0.5602322,0.25896,0.5564,-0.11859237,0.07723346,-0.00034393756818517626,509.3778324336012
0,138,0.27261925,0.55056065,0.25896,0.5564,-0.1034564,0.0098588355,-0.000641862470799988,509.3778324336012
0,139,0.26564917,0.56121355,0.25896,0.5564,-0.12896127,0.08868072,-0.0009070120593174271,509.3778324336012
0,140,0.25773114,0.55751634,0.25896,0.5564,-0.1325977,0.03161098,-0.00039493285057793395,509.3778324336012
0,141,0.26869383,0.5519682,0.25896,0.5564,-0.07440527,0.024585694,-0.00034632763026557677,509.3778324336012
0,142,0.2620136,0.55210274,0.25896,0.5564,-0.12735265,0.04704648,-0.0004451796737053502,509.3778324336012
0,143,0.26579973,0.54451334,0.25896,0.5564,-0.094884455,0.016670793,-0.00022547780269492615,509.3778324336012
0,144,0.26572728,0.55234164,0.25896,0.5564,-0.106593415,0.07707459,-0.00056664677583141,509.3778324336012
0,145,0.26456112,0.5441383,0.25896,0.5564,-0.10987754,0.014467228,-0.0004553132093351542,509.3778324336012
0,146,0.26847562,0.547402,0.25896,0.5564,-0.09396657,0.05936778,-0.00040864356067340927,509.3778324336012
0,147,0.2643213,0.55388194,0.25896,0.5564,-0.11940612,0.07193633,-0.00025202468726758464,509.3778324336012
0,148,0.26627845,0.55750835,0.25896,0.5564,-0.10188611,0.06068984,-7.84274645024998e-05,509.3778324336012
0,149,0.26814145,0.5647373,0.25896,0.5564,-0.10323177,0.07508443,-7.568969597279007e-05,509.3778324336012
0,150,0.25704387,0.5642776,0.25896,0.5564,-0.14325345,0.04442345,-0.0004079930651176867,509.3778324336012
0,151,0.2575777,0.5582945,0.25896,0.5564,-0.10738991,0.022040226,-0.00024444848420974167,509.3778324336012
0,152,0.25641906,0.5591572,0.25896,0.5564,-0.11201755,0.048660304,-7.85041634702513e-05,509.3778324336012
0,153,0.26637995,0.5540208,0.25896,0.5564,-0.07782791,0.025928786,-0.00018262401165455917,509.3778324336012
0,154,0.2598135,0.5601981,0.25896,0.5564,-0.1280381,0.07030885,-0.000509781506362597,509.3778324336012
0,155,0.2580792,0.5607467,0.25896,0.5564,-0.11409141,0.047753125,-8.548140585260585e-05,509.3778324336012
0,156,0.25320986,0.55455154,0.25896,0.5564,-0.123069555,0.02092046,-9.972960684396823e-05,509.3778324336012
0,157,0.26476994,0.55247,0.25896,0.5564,-0.07239028,0.037438273,-0.0003206034731274762,509.3778324336012
0,158,0.26347426,0.5490079,0.25896,0.5564,-0.11077714,0.032820106,-0.00019868768071909108,509.3778324336012
0,159,0.2671158,0.553268,0.25896,0.5564,-0.09587268,0.06311596,-0.00018901965072312462,509.3778324336012
0,160,0.2571686,0.5570652,0.25896,0.5564,-0.13791385,0.060861662,-0.0002535804731582678,509.3778324336012
0,161,0.26715705,0.55098116,0.25896,0.5564,-0.077227145,0.022326838,-0.0005204325744923657,509.3778324336012
0,162,0.2767558,0.5529574,0.25896,0.5564,-0.0779067,0.05524838,-0.0002049843140091743,509.3778324336012
0,163,0.2742221,0.54836154,0.25896,0.5564,-0.1144056,0.030154943,-0.0005247278997234,509.3778324336012
0,164,0.2701384,0.5588706,0.25896,0.5564,-0.11972701,0.088568956,-0.0006416003194616732,509.3778324336012
0,165,0.2740271,0.55785733,0.25896,0.5564,-0.09649238,0.043672893,-0.0003866112630352273,509.3778324336012
0,166,0.2684445,0.56213605,0.25896,0.5564,-0.12554884,0.064191446,-0.00035567047647278434,509.3778324336012
0,167,0.2652899,0.555184,0.25896,0.5564,-0.11796128,0.019713413,-0.00032644466312624636,509.3778324336012
0,168,0.26444823,0.55490786,0.25896,0.5564,-0.11024892,0.04539978,-0.00011347327875148697,509.3778324336012
0,169,0.25967863,0.5593848,0.25896,0.5564,-0.12260598,0.06351979,-8.045042698620977e-05,509.3778324336012
0,170,0.2653908,0.559409,0.25896,0.5564,-0.09126021,0.046253204,-0.0001374948042802764,509.3778324336012
0,171,0.2640143,0.56264544,0.25896,0.5564,-0.113061026,0.059128225,-0.00011451374960459815,509.3778324336012
0,172,0.26707864,0.551375,0.25896,0.5564,-0.09878591,0.0026553944,-0.00040384777639356677,509.3778324336012
0,173,0.26488075,0.54808676,0.25896,0.5564,-0.11329492,0.033775438,-0.00020905981082433667,509.3778324336012
0,174,0.2712651,0.5515018,0.25896,0.5564,-0.08726083,0.060237292,-0.00024196559436139866,509.3778324336012
0,175,0.2673992,0.55361384,0.25896,0.5564,-0.11888311,0.055377003,-0.0002777660216848424,509.3778324336012
0,176,0.2691706,0.5584894,0.25896,0.5564,-0.102491364,0.06602492,-0.00011718921465532825,509.3778324336012
0,177,0.27832136,0.5605652,0.25896,0.5564,-0.08074951,0.05598634,-0.00016597009720642323,509.3778324336012
0,178,0.27777547,0.5611315,0.25896,0.5564,-0.11037697,0.050777603,-0.00048270252562075656,509.3778324336012
0,179,0.27500173,0.56337255,0.25896,0.5564,-0.11742828,0.057064682,-0.0003853331283095439,509.3778324336012
0,180,0.27653673,0.56367904,0.25896,0.5564,-0.10462028,0.04943832,-0.00032817489138051224,509.3778324336012
0,181,0.27076703,0.5598003,0.25896,0.5564,-0.12643827,0.032774493,-0.00043729648795179393,509.3778324336012
0,182,0.26581362,0.56104296,0.25896,0.5564,-0.123753406,0.051902607,-0.00018827761795597712,509.3778324336012
0,183,0.25571474,0.5564727,0.25896,0.5564,-0.13909987,0.028057635,-0.0001489392360280884,509.3778324336012
0,184,0.26377547,0.56054485,0.25896,0.5564,-0.08398882,0.06159715,-0.0004267496273881031,509.3778324336012
0,185,0.26613757,0.56454504,0.25896,0.5564,-0.10202219,0.06216041,-7.292052452308835e-05,509.3778324336012
0,186,0.26942685,0.56083506,0.25896,0.5564,-0.099211015,0.032535635,-0.00020641162629974689,509.3778324336012
0,187,0.26479837,0.55884415,0.25896,0.5564,-0.12266348,0.039106674,-0.00018854469350166453,509.3778324336012
0,188,0.26357254,0.56723166,0.25896,0.5564,-0.11300907,0.07915271,-0.0002097498223102042,509.3778324336012
0,189,0.25830558,0.5654155,0.25896,0.5564,-0.12594777,0.03889714,-0.00031739219904753605,509.3778324336012
0,190,0.25778356,0.5644917,0.25896,0.5564,-0.11131382,0.0419161,-0.00010403455830784649,509.3778324336012
0,191,0.25412762,0.5618751,0.25896,0.5564,-0.12048642,0.034975752,-8.008960856451517e-05,509.3778324336012
0,192,0.26175743,0.56025887,0.25896,0.5564,-0.08582078,0.039163556,-0.00017525302318547277,509.3778324336012
0,193,0.2680845,0.5607054,0.25896,0.5564,-0.08958793,0.048279192,-3.244502848171893e-05,509.3778324336012
0,194,0.2794994,0.557723,0.25896,0.5564,-0.07381991,0.036267787,-0.00014108348828417445,509.3778324336012
0,195,0.27735925,0.548934,0.25896,0.5564,-0.11371342,0.014285494,-0.0006310892005148289,509.3778324336012
0,196,0.2752629,0.5522228,0.25896,0.5564,-0.113055885,0.06102471,-0.0006127721430728241,509.3778324336012
0,197,0.27207613,0.5574969,0.25896,0.5564,-0.117239036,0.06839924,-0.00029042161044321856,509.3778324336012
0,198,0.26989803,0.5665449,0.25896,0.5564,-0.115629084,0.08276904,-0.00019414446645558817,509.3778324336012
0,199,0.26351067,0.56306076,0.25896,0.5564,-0.12898743,0.03326935,-0.00048542551526035906,509.3778324336012
1,0,0.15684594,0.6465859,-0.26185,0.8106,-0.99674225,0.6318565,-0.6169517403712945,936.0312567961297
1,1,-0.08384248,0.7450701,-0.26185,0.8106,-0.98323244,0.40119934,-0.20754545637108293,936.0312567961297
1,2,-0.17364319,0.751612,-0.26185,0.8106,-0.5466294,-0.003502328,-0.07142140880914807,936.0312567961297
1,3,-0.20127706,0.7511583,-0.26185,0.8106,-0.3598735,-0.04739919,-0.014940494094463559,936.0312567961297
1,4,-0.22534788,0.7657025,-0.26185,0.8106,-0.3518985,0.0037782975,-0.007470667407459922,936.0312567961297
1,5,-0.23055753,0.78409827,-0.26185,0.8106,-0.30088305,0.014794163,-0.0036205855114789676,936.0312567961297
1,6,-0.23882784,0.7879035,-0.26185,0.8106,-0.31427532,-0.04387406,-0.002043691229032785,936.0312567961297
1,7,-0.24525796,0.7945403,-0.26185,0.8106,-0.31067514,-0.034875102,-0.0010545451412305158,936.0312567961297
1,8,-0.24087043,0.78978735,-0.26185,0.8106,-0.27823734,-0.07954186,-0.0008379434249243753,936.0312567961297
1,9,-0.24318078,0.7874205,-0.26185,0.8106,-0.29723024,-0.06998363,-0.0009185164592939893,936.0312567961297
1,10,-0.2516281,0.7897164,-0.26185,0.8106,-0.31587207,-0.053340554,-0.0009482791009597797,936.0312567961297
1,11,-0.25528935,0.7789391,-0.26185,0.8106,-0.2998733,-0.106048055,-0.0008440165359720332,936.0312567961297
1,12,-0.24503462,0.7750438,-0.26185,0.8106,-0.25498345,-0.078361504,-0.0013236170046114302,936.0312567961297
1,13,-0.24329677,0.7885817,-0.26185,0.8106,-0.28250402,-0.008672851,-0.0021083924327500395,936.0312567961297
1,14,-0.25185135,0.7908255,-0.26185,0.8106,-0.31661323,-0.053580873,-0.0011470422865875872,936.0312567961297
1,15,-0.2559846,0.79686505,-0.26185,0.8106,-0.3047858,-0.040548548,-0.0005219766941869043,936.0312567961297
1,16,-0.24303044,0.7947178,-0.26185,0.8106,-0.25365806,-0.07118044,-0.0005782872400048157,936.0312567961297
1,17,-0.24916092,0.78665316,-0.26185,0.8106,-0.3096078,-0.09332462,-0.0009684937593162702,936.0312567961297
1,18,-0.24816826,0.7926895,-0.26185,0.8106,-0.2876739,-0.039109394,-0.0010765022243685361,936.0312567961297
1,19,-0.25074077,0.79329526,-0.26185,0.8106,-0.29969943,-0.060465418,-0.0005680461865882653,936.0312567961297
1,20,-0.25453016,0.7955898,-0.26185,0.8106,-0.30394843,-0.054773547,-0.00042791298550425944,936.0312567961297
1,21,-0.24933115,0.7991923,-0.26185,0.8106,-0.27777323,-0.049446315,-0.0003502378416707546,936.0312567961297
1,22,-0.23948635,0.78294927,-0.26185,0.8106,-0.26130775,-0.124712184,-0.0008804637355738315,936.0312567961297
1,23,-0.24627587,0.785017,-0.26185,0.8106,-0.30912936,-0.052989624,-0.002007797607566235,936.0312567961297
1,24,-0.24572109,0.7790141,-0.26185,0.8106,-0.28617844,-0.085345365,-0.0010544063719550819,936.0312567961297
1,25,-0.24538037,0.78650296,-0.26185,0.8106,-0.2870965,-0.03263161,-0.001535769089960322,936.0312567961297
1,26,-0.22982633,0.7895705,-0.26185,0.8106,-0.24283211,-0.0475524,-0.0010701136799223558,936.0312567961297
1,27,-0.24534549,0.7851258,-0.26185,0.8106,-0.33676592,-0.07683463,-0.00243585726104964,936.0312567961297
1,28,-0.24742782,0.7867443,-0.26185,0.8106,-0.29560775,-0.055716105,-0.0011353329043998243,936.0312567961297
1,29,-0.2486794,0.7857249,-0.26185,0.8106,-0.2932147,-0.06646678,-0.000789224304353528,936.0312567961297
1,30,-0.24469125,0.7834652,-0.26185,0.8106,-0.27672046,-0.07092692,-0.0008214318275367026,936.0312567961297
1,31,-0.24255103,0.77551466,-0.26185,0.8106,-0.2804274,-0.09228483,-0.0010777099606604505,936.0312567961297
1,32,-0.25494295,0.7778904,-0.26185,0.8106,-0.32351005,-0.05352609,-0.0019392666811936133,936.0312567961297
1,33,-0.24114598,0.7854237,-0.26185,0.8106,-0.24593107,-0.033175334,-0.001760890175505193,936.0312567961297
1,34,-0.24788219,0.77563024,-0.26185,0.8106,-0.30771986,-0.0997116,-0.00188699619152178,936.0312567961297
1,35,-0.23198327,0.7832925,-0.26185,0.8106,-0.23867968,-0.03039053,-0.002375179637650072,936.0312567961297
1,36,-0.24700367,0.78365487,-0.26185,0.8106,-0.3338591,-0.058679774,-0.0026236612493642287,936.0312567961297
1,37,-0.25300607,0.7835577,-0.26185,0.8106,-0.30667466,-0.06345276,-0.0010226294328654314,936.0312567961297
